id,composition_id,o.sxx,o.syy,o.szz,o.sxy,o.syz,o.szx
475876,Al12 Dy5 Fe4 Mg5 Si6,1.64898,1.64898,1.05742,0.0,0.0,0.0
479519,Al18 Mg3 Ti2,-0.01644,-0.01644,-0.01644,0.0,0.0,0.0
479930,Al30 Mg23,-0.23815,-0.23815,0.59905,0.0,0.0,0.0
490455,Al1 La6 Mg22,0.01273,0.01273,0.01273,0.0,0.0,0.0
498814,Al3 H12 Li1 Mg1,9.08774,9.73076,8.787,0.0,0.0,0.28466
498841,Al67 Mg41,-0.98815,-0.98815,-0.98815,0.0,0.0,0.0
498900,Al1 Ce3 Mg1 S7,1.62925,1.6228,1.55441,0.0005,0.0,0.0
498991,Al4 Mg2 O18 Si5,21.81496,21.31448,21.41006,0.0,0.0,0.0
500875,Al1 La3 Mg1 S7,1.35286,1.34772,1.49238,0.00131,0.0,0.0
512301,Al1 Gd3 Mg1 S7,1.36755,1.38768,0.97123,-0.01082,0.0,0.0
554734,Al1 F5 H4 Mg1 O2,11.36611,12.10929,9.92365,0.0,0.0,0.0
682692,Al1 H3,2.63729,2.63729,2.63729,0.0,0.0,0.0
682714,Al1 H1 O2,3.87275,4.2932,4.52224,0.0,0.0,0.0
683114,Al1 H4 Na1,2.08667,2.08667,1.9116,0.0,0.0,0.0
689816,Al1 H6 Li1 Na2,1.47603,1.47603,1.47603,0.0,0.0,0.0
692827,Al1 H4 Na1,2.20882,1.9968,2.19015,0.0,0.0,0.0
716161,Al2 H4 O9 Si2,4.80143,4.73923,4.17737,-0.13315,0.05157,-0.01974
725161,Al1 F6 H8 N2 Na1,6.96057,6.96057,6.96057,0.0,0.0,0.0
728590,Al1 F3 H2 O2 Pb1,6.50635,7.12734,6.68472,-0.1579,0.15278,-0.07963
729746,Al1 H6 K3,2.7922,2.75023,2.75093,0.00326,-0.00191,-0.00966
758162,Al2 H4 O9 Si2,4.81266,4.54353,4.40284,-0.23307,0.09931,0.05733
758622,Al1 H1 Li1 O5 P1,5.38249,5.85386,5.5837,-0.24643,-0.18075,-0.11211
759980,Al1 C1 H2 Na1 O5,4.53376,4.93908,4.54814,0.0,0.0,0.0
794308,Al1 H6 Li1 Na2,3.30321,3.22326,3.17649,0.0,0.0,-0.00989
794427,Al1 H6 Na3,3.78211,3.86286,3.78245,-1e-05,2e-05,-8e-05
795759,Al1 H6 K2 Li1,2.96729,2.96729,3.02279,0.0,0.0,0.0
800319,Al1 Cl4 Li1,3.34354,3.67185,3.51118,0.0,0.0,0.099
800323,Al1 H6 K1 Na2,4.05213,3.53325,3.84712,0.0,0.0,0.14303
800365,Al1 F6 Li3,21.20138,22.26126,22.19277,0.0,0.0,0.0
800396,Al1 F6 Li3,32.20645,34.03714,31.44251,-0.00594,-2e-05,-1.79502
800547,Al2 Ba1 Si2,0.16476,0.20406,0.1852,0.0,0.0,0.0
801616,Al2 Au2 Nd1,0.99741,0.99741,0.89389,0.0,0.0,0.0
801649,Al1 F6 K2 Li1,5.84413,5.84413,5.88824,0.0,0.0,0.0
801657,Al2 Au2 Tb1,0.7706,0.7706,0.57103,0.0,0.0,0.0
801695,Al2 Au2 U1,-0.37074,-0.37074,-0.21065,0.0,0.0,0.0
801697,Al1 F6 K2 Li1,6.0465,6.0465,6.0465,0.0,0.0,0.0
801822,Al5 Ba5 Pb1,0.28839,0.29175,0.35857,0.0,0.0,0.0
801835,Al5 Ba5 Sn1,0.22932,0.22852,0.42268,0.0,0.0,0.0
801917,Al1 O4 W1,5.62298,5.41658,5.5893,0.0,0.0,0.10999
802083,Al4 Ho1 Ni1,-0.71209,-0.66941,-0.40046,0.0,0.0,0.0
802089,Al9 Ba1 Fe2,0.73366,0.74465,0.56478,0.00952,0.0,0.0
802091,Al1 Ho2,0.06965,0.13556,0.08604,0.0,0.0,0.0
802093,Al3 Os1 U2,1.23083,1.22519,0.97565,0.0,0.0,0.0
802221,Al1 Li5 O4,17.76598,17.34994,17.58582,0.0,0.0,0.0
846051,Al2 S4 Zn1,0.93293,0.93293,0.93293,0.0,0.0,0.0
846184,Al2 Ba1 O4,4.66611,4.67835,5.26999,0.0108,-8e-05,-7e-05
846233,Al1 F5 Mn1,8.24571,8.65582,9.37291,0.0,0.0,0.0
846385,Al1 K1 O4 Si1,4.30242,4.29735,5.21395,-0.00189,0.0,0.0
847339,Al2 Ba1 Te4,0.07439,0.07439,-0.09825,0.0,0.0,0.0
847345,Al2 Cd1 S4,1.3642,1.3642,1.3642,0.0,0.0,0.0
847369,Al3 C3 Sc1,1.03037,0.98745,1.0655,0.0,0.0,0.0
847445,Al6 Mn1,-0.03072,0.17441,-0.04465,0.0,0.0,0.0
847470,Al11 La3,0.23541,0.47242,0.29799,0.0,0.0,0.0
847473,Al2 Fe1 O4,4.9507,4.9507,4.9507,0.0,0.0,0.0
847481,Al9 Sr5,0.4778,0.4778,0.59735,0.0,0.0,0.0
847499,Al1 O4 V2,7.84968,7.84968,7.84968,0.0,0.0,0.0
847503,Al6 Re1,-0.18609,0.10403,-0.09875,0.0,0.0,0.0
847518,Al3 C3 Sc1,0.82046,0.83259,0.87295,0.0,0.0,0.0
848424,Al6 Tc1,-0.07755,-0.02751,-0.01979,0.0,0.0,0.0
848427,Al6 Ru1,0.03717,0.20291,0.25315,0.0,0.0,0.0
848530,Al2 O4 Pb1,4.45108,4.57691,4.70454,-0.01038,-0.00226,-0.08549
848579,Al3 C3 U1,0.46126,0.46937,0.57335,0.0,0.0,0.0
848584,Al1 O3 Rb3,3.7625,3.48847,3.67632,0.0,0.0,-0.04256
848642,Al1 F5 Mn1,8.8664,8.49678,8.11003,0.0,0.0,0.0
848700,Al1 Fe2 O4,5.12651,5.12651,5.12651,0.0,0.0,0.0
848722,Al2 O4 Zn1,5.2915,5.2915,5.2915,0.0,0.0,0.0
848822,Al1 K1 O4 Si1,4.34737,4.34261,5.03991,-0.00412,-0.0006,-0.00034
848898,Al2 O4 Pb1,4.34598,4.3383,4.51429,0.0,0.0,0.0
849132,Al2 C3 Th2,1.29534,1.02029,0.95285,0.0,0.0,0.0
849190,Al3 C3 Tb1,1.1156,1.10166,0.83904,0.0,0.0,0.0
849220,Al6 Fe1,-0.37415,-0.31396,-0.06148,0.0,0.0,0.0
849279,Al2 Ca1 O4,4.7953,4.54892,4.41062,0.0,0.0,0.03337
849282,Al1 K3 O3,3.63718,3.31984,3.44543,0.0,0.0,-0.07395
849324,Al1 Cl3 O2 S1,2.66379,2.36095,2.49222,-0.07064,-0.12096,0.10838
849518,Al2 Ce3 I2,0.53393,0.3484,0.34563,0.0,0.0,0.0631
849604,Al2 Se4 Zn1,0.54536,0.54536,0.54536,0.0,0.0,0.0
849617,Al2 S4 Sr1,0.76535,1.46451,1.02112,0.0,0.0,0.0
849639,Al2 Pb1 S4,0.62807,0.97441,0.96801,0.0,0.0,0.0
849652,Al2 Mn1 S4,0.9893,0.9893,0.9893,0.0,0.0,0.0
849670,Al2 Ni1 O4,4.56729,4.56729,4.56729,0.0,0.0,0.0
849798,Al3 C3 Tm1,1.07697,1.07197,0.79125,0.0,0.0,0.0
849801,Al3 C3 Lu1,0.76706,0.76751,0.79448,0.0,0.0,0.0
849858,Al3 C3 Dy1,1.04106,1.0288,0.77248,0.0,0.0,0.0
849865,Al3 C3 Gd1,1.07808,1.05951,0.79325,0.0,0.0,0.0
849872,Al3 C3 Y1,1.03231,1.01988,0.75175,0.0,0.0,0.0
849873,Al6 Fe1,-0.14708,-0.19575,0.04694,0.0,0.0,0.0
849877,Al2 Hg1 S4,0.81861,0.81861,0.81861,0.0,0.0,0.0
849878,Al3 C3 Ho1,1.06177,1.05171,0.76995,0.0,0.0,0.0
849899,Al2 Eu1 Se4,0.32493,0.6673,0.30041,0.0,0.0,0.0
849902,Al2 Eu1 S4,0.25243,0.80759,0.62534,0.0,0.0,0.0
850609,Al3 C3 Er1,1.08291,1.07279,0.72253,0.0,0.0,0.0
851495,Al2 Hg1 Se4,0.66048,0.66048,0.66048,0.0,0.0,0.0
852336,Al1 Ca1 Si1,0.00987,0.0079,0.11911,-0.00724,5e-05,0.00014
852418,Al4 Mo1,0.06966,-0.09521,0.26702,0.00959,-0.0013,-0.10492
852506,Al4 W1,-0.03396,-0.10635,0.0655,0.0,0.0,0.08752
852571,Al11 Mn4,0.56814,0.47959,0.63616,0.02313,-0.09296,0.05411
852648,Al2 Cs2 O9 P2,4.231,4.4417,4.05067,-0.00622,0.09196,0.2014
852695,Al8 C3 N4,2.35364,2.58239,2.57846,-0.02363,0.00344,-0.01371
852713,Al8 C3 N4,2.34543,2.34543,2.38646,0.0,0.0,0.0
852997,Al4 Pr1,0.15341,-0.06275,0.19127,0.0,0.0,0.0
853547,Al4 Nd1,0.11319,0.13198,0.3572,0.0,0.0,0.0
856725,Al4 La1,0.28656,0.06576,0.16435,0.0,0.0,0.0
856733,Al4 Ce1,-0.05063,-0.17319,-0.12699,0.0,0.0,0.0
1226617,Al1 Cl6 I1,2.67932,2.68833,2.47752,0.0,0.0,0.10211
1226695,Al1 As1 F1 Na1 O4,6.87872,7.13839,6.80883,0.0,0.0,0.19836
1226697,Al2 O5 Ti1,6.45409,7.14083,6.47052,0.0,0.0,0.0
1226718,Al1 F1 Na1 O4 P1,6.49698,6.96192,6.4886,0.0,0.0,0.14236
1226790,Al3 Pt5,1.64654,1.71515,1.8642,0.0,0.0,0.0
1226825,Al1 Tb1,0.16716,0.06393,0.35542,0.0,0.0,0.0
1226827,Al1 Tm1,-0.25721,-0.04159,-0.01505,0.0,0.0,0.0
1226830,Al2 As3 K3,0.28125,0.19753,0.29175,0.0,0.0,0.00967
1226841,Al3 Ni1,0.24382,0.3726,0.1427,0.0,0.0,0.0
1226861,Al3 Pd5,4.38696,4.61523,4.2865,0.0,0.0,0.0
1226866,Al1 Dy1,0.01525,0.08632,0.24115,0.0,0.0,0.0
1226881,Al3 Zr5,1.12453,1.11354,1.06114,-0.00952,0.0,0.0
1226887,Al1 Lu1,-0.18519,-0.12897,0.09328,0.0,0.0,0.0
1226946,Al3 Hf5,1.15172,1.15469,1.01442,0.00257,0.0,0.0
1226998,Al1 N3 Ti4,2.37767,2.37923,2.56347,0.0,0.0,0.0
1227006,Al2 O5 Si1,7.70494,4.93661,5.56029,0.0,0.0,0.0
1227016,Al1 Ca1 F1 O4 Si1,6.25369,6.55316,6.2999,0.0,0.0,0.17008
1227060,Ag1 Al1 O2,4.82197,4.85575,5.17516,0.0,0.0,0.0
1227065,Al2 O5 Si1,5.29726,8.48991,8.87079,0.0,0.0,1.75655
1227119,Al1 Na1 O2,4.53188,4.65939,4.62153,0.0,0.0,0.0
1227145,Al2 Fe3 Si3,0.42183,0.61462,0.55859,0.02706,-0.2078,0.03084
1227182,Al1 Pt3,1.85843,1.85843,1.86756,0.0,0.0,0.0
1227201,Al1 C3 Nb4,0.84432,0.84138,1.04311,0.0,0.0,0.0
1227230,Al1 C3 V4,0.66815,0.66534,0.61095,-8e-05,0.0,0.0
1227233,Al1 N3 V4,2.81589,2.78904,2.42288,-0.01846,0.0,0.0
1227291,Al2 Eu1 Ge1,-0.47471,-0.20225,-0.30605,0.0,0.0,0.0
1227334,Al1 Cl5 N1 P1,1.07447,1.18708,1.22384,0.05185,0.10255,-0.00903
1227342,Al1 B1 Ba1 F2 O3,6.93233,6.95835,6.25793,-0.03328,0.0,0.0
1227345,Al3 Mo1,0.50446,0.19353,0.07454,0.0,0.0,0.04115
1227360,Al3 Dy1,-0.00807,-0.01795,-0.1848,0.0,0.0,0.0
1227412,Al1 C3 Ta4,0.91218,0.91065,0.49397,0.0,0.0,0.0
1227431,Al1 N3 Nb4,2.81684,2.81464,2.37186,0.0,0.0,0.0
1227477,Al3 Ba3 Ga2,0.85817,0.8531,1.15533,0.0,0.0,0.0
1227481,Al5 Ba3,0.14964,0.146,0.02469,-0.00272,0.0,0.0
1227493,Al1 Bi1 Br6,2.11637,2.48589,2.142,0.0794,0.02582,0.15183
1227523,Al1 B1 Ba1 F2 O3,7.04217,6.97698,6.21538,0.0205,0.0,0.0
1227546,Al1 Pd2 Pr1,3.08829,2.89533,2.59737,0.0,0.0,0.0
1227547,Al1 Ce1 Pd2,3.35005,3.15484,2.54509,0.0,0.0,0.0
1227553,Al1 Nd1 Pd2,2.93158,2.94865,2.29531,0.0,0.0,0.0
1227589,Al3 Dy1,0.3056,0.3035,0.13907,0.0,0.0,0.0
1227590,Al1 Er1,15.43285,29.4358,190.32161,0.0,0.0,0.0
1227829,Al1 Sb1,-0.13862,-0.13862,-0.13862,0.0,0.0,0.0
1227836,Al1 F5 Tl2,6.94151,8.39729,9.37883,0.0,0.0,0.0
1227882,Al1 I6 Sb1,0.11002,0.19182,0.12864,0.0,0.0,0.14333
1227991,Al2 Ge1 H2 O6,5.99297,7.30623,6.87273,0.0,0.0,0.00831
1228049,Al1 F5 Tl2,6.47743,8.82271,9.55183,0.0,0.0,0.0
1228093,Al1 F5 H2 K2 O1,8.67726,10.34599,8.74868,0.0,0.0,0.31533
1228202,Al1 H4 K1 O14 P4,7.13907,6.7432,6.43071,-0.49702,0.05899,-0.06635
1228211,Al1 Br3,1.39514,0.85443,1.39314,-6e-05,-0.00018,-0.12843
1228243,Al1 H3,3.75934,3.82668,3.70605,0.0,0.0,0.0
1228256,Al1 H4 K1,3.31577,3.15114,3.20589,0.0,0.0,0.0
1228297,Al1 H3,4.00251,3.98571,4.10451,0.0,0.0,0.0
1228318,Al1 I3,0.14275,0.22893,0.05941,0.0,0.0,0.01531
1228334,Al1 N3 Ta4,2.85469,2.8513,2.33178,0.0,0.0,0.0
1228440,Al3 Ru1,-0.2404,-0.25187,-0.00882,0.0,0.0,0.0
1228474,Al1 Cs1 F4 H4 O2,9.5097,9.03279,9.84433,0.0,0.0,0.21803
1228616,Al1 F5 H4 O2 Zn1,12.14804,12.35454,10.42232,0.0,0.0,0.0
1228799,Al1 Ca1 H5,4.5257,4.63587,4.57659,0.0,0.0,0.0
1228822,Al1 Ba1 H5,4.13242,4.34295,4.30403,0.0,0.0,0.0
1228826,Al1 K1 O2,4.60428,4.60428,4.78231,0.0,0.0,0.0
1228865,Al1 H3 O3,6.1995,5.86434,5.48051,0.00015,-1e-05,2.2152
1228885,Al1 Cs1 H8 N4,3.41533,3.41533,3.2446,0.0,0.0,0.0
1228888,Al1 H3 O3,5.86812,5.84232,6.40375,0.0,0.0,0.0
1228889,Al1 H1 O4 Si1,9.35243,9.16934,9.59219,0.0,0.0,-0.19119
1228899,Al1 H3 O3,9.70198,8.33104,10.28114,0.0,0.0,0.0
1228944,Al1 H5 Sr1,4.53122,4.6135,4.50679,0.0,0.0,0.0
1228947,Al1 Ce3,0.01421,0.0726,0.14578,0.0,0.0,-0.02251
1229020,Al1 H3 O3,6.66426,6.61132,5.88077,-0.08149,0.21476,0.14181
1229040,Al1 H2 Li1 O7 Si2,7.34816,7.25008,8.14275,0.03486,-0.00497,-0.16554
1229127,Al1 H8 N4 Rb1,3.18812,3.18812,6.74872,0.0,0.0,0.0
1229341,Al13 Os4,0.31039,0.22367,0.32532,0.0,0.0,-0.1355
1229421,Al10 Ba7,0.02741,0.02741,0.21776,0.0,0.0,0.0
1230173,Al1 Ca2 F7 H2 O1,13.69852,13.68613,14.26337,-0.08624,-0.50092,0.0142
1230188,Al1 C3 Cl2 H8 N1,1.98066,1.95113,1.98257,-0.09336,-0.0069,-0.03158
1230195,Al1 C4 F4 H2 Na7 O12,8.76172,8.8471,9.3515,-0.34507,-0.11364,-0.13088
1230669,Al5 Ba4,0.31065,0.30762,0.02385,0.0,0.0,0.0
1230679,Al5 C3 N1,2.06973,2.06795,2.11289,0.0,0.0,0.0
1230683,Al4 C1 O4,4.99509,5.20913,4.86748,0.0,0.0,0.0
1230711,Al1 Ca1 F6 Li1,9.60153,9.60789,9.1598,-0.0055,-0.00049,0.00028
1230721,Al1 As1 O4,5.50237,5.50237,6.23459,-1e-05,0.0,0.0
1230739,Al1 Cl7 S1,2.39525,2.15477,2.40127,0.0,0.0,-0.07632
1230767,Al3 B2 Ru4,0.91156,0.91156,0.46664,0.0,0.0,0.0
1230832,Al3 C4 Zr2,1.10354,1.1374,1.11165,0.0,0.0,0.0
1230864,Al1 Sn3 Zr5,2.41092,2.40962,1.66484,-0.00112,0.0,0.0
1230898,Al1 Hf1 Pt1,1.37406,1.369,0.64055,-0.00439,0.0,0.0
1230926,Al2 Ca3 N4,3.30167,3.27712,3.39628,0.0,0.0,0.11281
1230957,Al2 P4 Sr3,0.84289,0.57031,0.90428,0.0,0.0,0.15139
1231004,Al1 Br7 Se1,1.82611,1.76564,1.88551,0.0,0.0,-0.19004
1231061,Al2 F2 K2 O3,6.83772,6.31299,6.09158,0.0,0.0,0.08748
1231073,Al4 C4 Si1,1.24571,1.26412,1.45457,0.0,0.0,0.0
1231099,Al3 Lu1 Ni2,0.85425,0.847,1.03516,-0.00627,0.0,0.0
1231103,Al4 Zr5,0.81482,0.81757,1.21972,0.00238,0.0,0.0
1231105,Al3 Ni2 Tm1,-1.8402,-1.84179,-1.38812,-0.00137,0.0,0.0
1231108,Al3 Ge4 Pr2,1.78106,0.86971,0.63042,0.0,0.0,0.0
1231111,Al3 Hf5 N1,0.91625,0.91549,1.08546,-0.00066,0.0,0.0
1231115,Al1 Ce2 Ge6,1.64429,1.65668,1.76178,0.0,0.0,-0.19845
1231117,Al3 Ge4 Tb2,2.51685,0.42251,0.20969,0.0,0.0,0.0
1231119,Al3 C1 Zr5,0.23194,0.23229,-0.10633,0.0003,0.0,0.0
1231130,Al3 Ge4 Ho2,2.51799,0.49087,0.36905,0.0,0.0,0.0
1231138,Al3 Gd2 Ge4,2.18641,0.3235,-0.01582,0.0,0.0,0.0
1231149,Al3 Ge4 Nd2,1.9292,0.64001,0.20691,0.0,0.0,0.0
1231156,Al3 Dy2 Ge4,2.81388,0.70506,0.34741,0.0,0.0,0.0
1231163,Al3 Er2 Ge4,3.0223,0.57158,0.63066,0.0,0.0,0.0
1231164,Al1 Ge6 Pr2,1.45577,1.42805,1.82487,0.0,0.0,-0.23464
1231172,Al1 O4 P1,5.48277,5.47766,5.75702,-0.00462,8e-05,0.00043
1231185,Al1 Ge6 Nd2,1.57973,1.33931,1.65671,0.0,0.0,-0.24944
1231202,Al1 O4 P1,7.83327,7.83327,7.81536,0.0,0.0,0.0
1231210,Al3 Cs2 F12 Li1,11.44048,11.71381,11.77852,-0.22566,-0.08911,-0.15815
1231211,Al1 Cs1 F4,10.65633,10.65632,11.96988,0.0,0.0,0.0
1231214,Al3 Cs2 F12 Na1,11.20226,11.61859,11.71123,-0.32612,-0.12405,-0.22634
1231230,Al3 Ge4 Sm2,1.89745,0.58408,0.09703,0.0,0.0,0.0
1231260,Al7 Th2,0.32828,0.09913,0.28172,0.0,0.0,0.0
1231277,Al3 Er1 Ni2,1.16676,1.17254,1.97149,0.00501,0.0,0.0
1231312,Al1 F6 Li1 Pd1,10.73699,10.79804,9.58306,-0.05287,0.04933,-0.02848
1231348,Al3 C4 U2,0.59205,0.58877,0.60344,0.0,0.0,0.0
1231391,Al3 Ge4 La2,-0.16658,0.96475,0.66744,0.0,0.0,0.0
1231415,Al2 Fe3 Si4,1.44598,1.11428,1.35308,0.0,0.0,0.0
1231421,Al2 Ca2 O5,5.76474,5.41269,5.83963,0.0,0.0,0.0
1231449,Al1 Ba2 Nd1 O5,6.10569,5.73689,6.53158,-0.2269,0.0,0.0
1231490,Al1 Ca1 Si1,0.36559,0.36669,0.57309,-0.00095,0.0,0.0
1231495,Al1 F6 Li1 Sr1,9.55799,9.57093,9.51568,-0.01121,0.00014,-8e-05
1231556,Al1 Ca1 F6 Li1,11.81387,11.78296,11.76055,0.0104,-0.02367,0.01037
1231577,Al2 As4 Ca3,0.20733,-0.13351,0.0918,0.0,0.0,0.10036
1231595,Al1 F6 Li1 Sm1,10.1827,10.17405,13.56389,-0.0073,0.00039,-0.00063
1231621,Al1 F6 Li1 Yb1,11.17146,11.16051,10.80001,-0.00704,-0.00028,-0.00093
1231651,Al1 Gd2 Ge6,0.92571,0.52176,0.22844,0.0,0.0,-0.18365
1231658,Al4 C1 N3 O1,4.93077,4.48001,2.72412,0.0,0.0,0.0
1231662,Al1 Ge6 Sm2,1.11954,0.76538,0.68903,0.0,0.0,-0.21868
1231667,Al1 I7 Te1,0.19909,0.23922,0.17268,0.0,0.0,-0.05446
1231669,Al1 Ca2 Mn1 O5,5.96688,6.42337,6.3601,0.0,0.0,0.0
1231696,Al3 C4 Hf2,1.00862,1.00541,1.07172,0.0,0.0,0.0
1231959,Al12 Eu2 Mn5,1.0629,1.0629,0.3912,0.0,0.0,0.0
1231961,Al2 Fe15 Nd2,1.8341,1.8341,3.28445,0.0,0.0,0.0
1232056,Al2 Fe15 Pr2,3.02686,3.02686,3.93713,0.0,0.0,0.0
1233162,Al1 K1 O8 S2,4.96496,5.05111,2.93254,-0.07461,-0.04344,-0.07525
1233252,Al1 B4 Yb1,0.60782,0.35535,0.20812,0.0,0.0,0.0
1233753,Al1 Fe1,0.13667,0.13667,0.13667,0.0,0.0,0.0
1233754,Al1 Ru1,-0.0609,-0.0609,-0.0609,0.0,0.0,0.0
1233786,Al1 Ti1,-0.04125,-0.04125,0.12269,0.0,0.0,0.0
1233887,Al1 Ni1,0.06422,0.06422,0.06422,0.0,0.0,0.0
1233946,Al1 Y1,0.03125,0.03125,0.03125,0.0,0.0,0.0
1233947,Al1 Pr1,0.02324,0.02324,0.02324,0.0,0.0,0.0
1233948,Al1 Nd1,-0.02755,-0.02755,-0.02755,0.0,0.0,0.0
1233949,Al1 Dy1,0.01446,0.01446,0.01446,0.0,0.0,0.0
1234055,Al1 Ni1,0.12851,0.12851,0.12851,0.0,0.0,0.0
1234071,Al1 Fe1,0.16937,0.16937,0.16937,0.0,0.0,0.0
1234072,Al1 Fe1,0.17032,0.17032,0.17032,0.0,0.0,0.0
1234074,Al1 Ce1,0.0188,0.0188,0.0188,0.0,0.0,0.0
1234108,Al1 Ti1,-0.09346,-0.09346,-0.00833,0.0,0.0,0.0
1234381,Al1 B2,0.21928,0.21647,0.10542,-0.00243,0.0,0.0
1234437,Al1 Si1 Sr1,0.08347,0.08571,0.00192,0.0,0.0,0.0
1234449,Al1 Ca1 Si1,0.04292,0.04765,0.1119,0.0,0.0,0.0
1234455,Al2 Th1,0.03479,0.03281,-0.04282,-0.00172,0.0,0.0
1234594,Al1 Sr1,2.41428,2.41428,2.41428,-0.00053,-0.00053,-0.00053
1234732,Al1 H4 Na1,2.85693,2.85676,2.69087,-0.00189,-0.00065,0.00373
1234767,Al1 O4 P1,4.85502,4.85515,6.19337,-0.0026,-0.03057,-0.01925
1234832,Al1 F3,13.76214,13.76246,15.26195,-3e-05,-0.00011,7e-05
1234836,Al1 B1 O3,6.05199,6.05106,6.55992,-0.00022,-2e-05,0.0
1234854,Al2 Mg1 O4,7.96551,7.96551,7.97068,0.00521,0.00519,0.00519
1234866,Al1 Cl4 N2 S2,5.35678,5.91779,5.35879,-0.00961,0.00338,-0.43583
1234868,Al1 As1 O4,12.70282,12.70119,13.45009,-0.00254,-0.00024,0.0004
1234898,Al1 La1 O3,6.42841,6.42917,6.40541,0.00069,0.00108,-0.0004
1234965,Al2 Gd1 Si2,0.13229,0.12667,-0.06463,-0.00423,0.0028,-0.00656
1235134,Al2 Eu1 Si2,0.05012,0.05134,0.18373,0.00066,-0.00078,-0.00133
1235452,Al2 Dy1 Si2,0.12434,0.11778,-0.03499,-0.005,0.00311,-0.00721
1235533,Al2 Ca1 H4 O8 Si1,17.27458,17.27382,17.85086,-0.00147,-0.0032,-0.00302
1235671,Al1 K1 O2,10.97573,10.97566,10.07435,1e-05,0.00012,2e-05
1235804,Al2 O3,17.30936,17.10087,16.61738,4e-05,-0.00011,-0.00216
1235922,Al1 H4 Li1,2.65467,2.55545,2.46606,-0.06378,-0.00169,-0.00136
1236174,Al1 Fe1 S7 Sm3,2.10666,2.16056,3.06254,0.01029,0.0,-5e-05
1236178,Al1 Fe1 S7 Tb3,1.79176,1.82801,2.99087,0.03274,0.0,0.0
1236182,Al1 Fe1 S7 Y3,2.52485,2.50794,2.91365,0.00241,0.00119,-0.00342
1236184,Al8 Fe4 Sm1,1.84107,1.84107,2.7101,0.0,0.0,0.0
1236188,Al8 Fe4 Tm1,1.59339,1.59339,2.4411,0.0,0.0,0.0
1236192,Al4 Fe8 U1,5.89883,5.89883,5.06585,0.0,0.0,0.0
1236196,Al1 Fe1 U1,1.68673,1.68276,1.49966,0.0,0.0,0.0
1236200,Al8 Fe4 Yb1,2.61296,2.61296,2.99537,0.0,0.0,0.0
1236204,Al8 Fe4 Zr1,2.38516,2.38516,2.42526,0.0,0.0,0.0
1236208,Al2 Ga2 La1,0.7648,0.7648,0.99864,0.0,0.0,0.0
1236212,Al2 Ga2 Nd1,1.07349,1.07349,1.33531,0.0,0.0,0.0
1236216,Al2 Ga2 Pr1,1.01431,1.01431,1.25259,0.0,0.0,0.0
1236220,Al1 Ga1 Yb1,0.53815,0.54066,1.2368,0.00217,0.0,0.0
1236224,Al2 Ga2 Yb1,1.17957,1.17957,0.65845,0.0,0.0,0.0
1236232,Al4 Gd1,-0.33583,0.13137,0.10826,0.0,0.0,0.0
1236236,Al3 Gd1,-0.11937,-0.11937,0.15699,0.0,0.0,0.0
1236242,Al17 Gd2,0.42888,0.43469,-0.83039,0.00496,0.00309,-0.00593
1236244,Al1 Gd2 Ge6,5.14502,4.77177,4.36222,0.0,0.0,-0.27042
1236248,Al3 Gd2 Ge4,3.71027,1.47049,1.74013,0.0,0.0,0.0
1236252,Al1 Gd3 Mg1 S7,1.41487,1.41755,1.47735,0.01322,0.0,0.0
1236256,Al8 Gd1 Mn4,1.59544,1.59544,1.29622,0.0,0.0,0.0
1236262,Al1 Gd3 Mn1 S7,2.27154,2.27219,2.82159,0.01929,0.0,0.0
1236266,Al1 Gd3 Ni8,22.37621,22.36766,20.15239,0.00059,0.00241,-0.00319
1236268,Al4 Gd1 Ni1,0.59585,1.25158,1.29507,0.0,0.0,0.0
1236272,Al1 Gd2 Ni2,1.70752,1.35496,1.70978,0.0,0.0,0.0
1236278,Al1 Gd3 Ni1 S7,3.33963,3.33389,3.52859,0.00061,0.0,0.0
1236282,Al1 Gd3 S7 Ti1,1.13296,1.13247,2.34064,0.01692,0.0,0.0
1236286,Al1 Gd3 S7 V1,1.74938,1.75638,1.372,-0.00394,0.0,0.0
1236290,Al1 Gd3 S7 Zn1,2.16352,2.1796,2.35288,0.02191,7e-05,-0.0001
1236292,Al1 Gd1 Zn1,0.63534,0.63747,1.22388,-0.00075,0.01216,-0.02111
1236296,Al3 Ge4 Ho2,4.28429,1.73215,2.37435,0.0,0.0,0.0
1236300,Al1 Ge6 Nd2,4.19008,4.1508,4.21872,0.0,0.0,-0.29158
1236304,Al3 Ge4 Nd2,3.49131,1.90218,1.94329,0.0,0.0,0.0
1236308,Al1 Ge6 Pr2,4.19495,4.49054,4.09831,0.0,0.0,-0.28602
1236312,Al3 Ge4 Pr2,2.87015,1.5457,1.71346,0.0,0.0,0.0
1236316,Al1 Ge6 Sm2,4.59249,4.40454,4.1444,0.0,0.0,-0.25026
1236320,Al3 Ge4 Sm2,3.03592,1.1227,1.20993,0.0,0.0,0.0
1236324,Al3 Ge4 Tb2,3.89617,1.47077,1.76968,0.0,0.0,0.0
1236328,Al3 Hf4,0.42612,0.42482,0.70693,-0.00112,0.0,0.0
1236332,Al1 Hf1 Ni1,2.40484,2.4239,2.1883,0.0,0.0,0.0
1236338,Al16 Hf6 Os7,1.81836,1.81836,1.81836,0.0,0.0,0.0
1236342,Al16 Hf6 Pd7,6.41507,6.41507,6.41507,0.0,0.0,0.0
